img,label
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063835845_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063835845_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063835986_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063835986_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836127_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836127_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836267_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836267_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836408_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836408_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836549_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836549_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836690_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836690_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836831_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836831_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063836972_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063836972_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837113_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837113_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837254_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837254_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837395_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837395_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837536_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837536_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837677_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837677_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837818_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837818_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063837959_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063837959_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838100_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838100_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838241_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838241_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838382_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838382_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838523_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838523_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838664_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838664_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838805_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838805_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063838946_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063838946_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839087_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839087_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839228_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839228_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839369_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839369_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839510_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839510_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839651_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839651_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839792_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839792_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063839933_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063839933_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840074_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840074_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840215_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840215_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840356_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840356_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840497_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840497_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840638_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840638_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840779_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840779_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063840920_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063840920_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841061_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841061_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841202_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841202_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841343_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841343_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841484_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841484_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841625_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841625_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841766_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841766_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063841907_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063841907_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842048_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842048_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842189_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842189_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842330_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842330_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842471_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842471_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842612_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842612_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842753_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842753_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063842894_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063842894_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843035_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843035_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843176_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843176_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843317_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843317_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843458_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843458_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843599_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843599_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843740_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843740_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063843881_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063843881_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844022_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844022_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844163_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844163_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844304_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844304_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844445_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844445_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844586_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844586_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844727_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844727_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063844868_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063844868_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845030_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845030_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845192_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845192_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845354_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845354_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845516_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845516_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845678_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845678_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063845840_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063845840_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063846024_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063846024_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063846208_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063846208_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063846392_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063846392_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063846597_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063846597_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063846802_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063846802_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063847007_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063847007_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063847212_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063847212_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063847439_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063847439_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063847666_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063847666_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063847913_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063847913_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063848160_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063848160_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063848429_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063848429_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063848719_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063848719_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063849029_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063849029_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063849363_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063849363_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063849750_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063849750_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063850186_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063850186_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063850680_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063850680_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063851318_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063851318_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063852136_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063852136_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 5\170927_063853323_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 5\170927_063853323_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063811892_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063811892_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063812246_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063812246_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063812587_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063812587_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063812920_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063812920_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063813228_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063813228_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record001\Camera 6\170927_063813536_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record001\Camera 6\170927_063813536_Camera_6_bin.png
